,HOURLYVISIBILITY,HOURLYWindSpeed,HOURLYPrecip,HOURLYRelativeHumidity,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYAltimeterSetting,HOURLYWindDirectionSin,HOURLYWindDirectionCos,HOURLYPressureTendencyIncr,HOURLYPressureTendencyDecr,HOURLYPressureTendencyCons,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
15803,10.0,16.0,0.0,43.0,72.0,59.0,48.0,29.94,29.96,29.96,-0.5,0.866025,1,0,0,2013,8,4,2215,30,2335,19,DL,N317NB,985,JFK,BOS,40,187,22,15
15804,10.0,8.0,0.0,47.0,41.0,34.0,22.0,30.08,30.1,30.1,-0.34202,0.939693,1,0,0,2013,1,17,1935,-5,2048,-18,9E,N8492C,4091,JFK,BWI,39,184,19,35
15805,10.0,16.0,0.0,46.0,94.0,77.0,70.0,29.71,29.73,29.73,-1.0,-1.84e-16,0,1,0,2013,7,20,1525,70,1642,68,EV,N833AS,5712,JFK,IAD,42,228,15,25
15806,10.0,6.0,0.0,67.0,54.0,49.0,43.0,30.03,30.05,30.05,-0.939693,0.34202,1,0,0,2013,9,24,821,-4,1010,-12,B6,N353JB,219,JFK,CLT,77,541,8,21
15807,10.0,14.0,0.0,94.0,72.0,71.0,70.0,30.05,30.07,30.07,0.173648,-0.984808,1,0,0,2013,8,8,704,26,918,7,UA,N524UA,226,EWR,IAH,171,1400,7,4
15808,10.0,9.0,0.0,40.0,64.0,52.0,39.0,30.04,30.06,30.06,-0.642788,0.766044,1,0,0,2013,5,17,920,-5,1217,-18,AA,N547AA,1097,LGA,DFW,187,1389,9,20
15809,10.0,3.0,0.0,47.0,77.0,64.0,55.0,30.14,30.17,30.16,-0.642788,0.766044,1,0,0,2013,7,31,858,-2,1115,-11,EV,N724EV,5109,LGA,CHS,89,641,8,58
15810,10.0,8.0,0.0,47.0,46.0,38.0,27.0,30.57,30.59,30.59,0.173648,-0.984808,0,1,0,2013,4,21,1809,-6,1955,-41,9E,N605LR,3542,JFK,MSP,149,1029,18,9
15811,10.0,13.0,0.0,90.0,54.0,52.0,51.0,29.99,30.01,30.01,1.22e-16,-1.0,0,1,0,2013,12,5,1737,177,1956,161,9E,N909XJ,2918,JFK,IND,112,665,17,37
15812,7.0,14.0,0.0,79.0,70.0,66.0,63.0,29.98,30.0,30.0,0.173648,-0.984808,0,1,0,2013,5,20,1647,40,1823,25,EV,N751EV,5486,LGA,PIT,54,335,16,47
15813,10.0,6.0,0.0,64.0,70.0,62.0,57.0,30.38,30.4,30.4,-0.939693,0.34202,1,0,0,2013,8,25,703,-2,841,-38,UA,N411UA,786,EWR,PHX,260,2133,7,3
15814,10.0,13.0,0.0,62.0,39.0,34.0,27.0,29.79,29.81,29.81,-0.984808,-0.173648,1,0,0,2013,2,12,600,-1,727,2,EV,N17115,4252,EWR,MKE,121,725,6,0
15815,10.0,3.0,0.0,59.0,50.0,44.0,36.0,29.92,29.94,29.94,-0.866025,-0.5,0,1,0,2013,12,2,1314,-1,1440,-10,AA,N555AA,331,LGA,ORD,114,733,13,14
15816,10.0,8.0,0.0,82.0,43.0,41.0,38.0,29.89,29.91,29.91,0.766044,0.642788,0,1,0,2013,12,2,1910,-8,2038,-4,EV,N12569,4498,EWR,PWM,46,284,19,10
15817,10.0,10.0,0.0,69.0,77.0,70.0,66.0,30.07,30.09,30.09,-0.173648,-0.984808,0,1,0,2013,8,20,1814,-1,2059,-41,DL,N191DN,17,JFK,LAX,315,2475,18,14
15818,10.0,14.0,0.0,46.0,45.0,37.0,25.0,29.91,29.93,29.93,-0.642788,0.766044,1,0,0,2013,3,27,912,-3,1231,-1,DL,N356NW,2379,LGA,FLL,162,1076,9,12
15819,10.0,9.0,0.0,59.0,54.0,47.0,40.0,29.99,30.01,30.01,-0.34202,0.939693,1,0,0,2013,9,23,723,-6,1002,-19,B6,N506JB,461,LGA,PBI,133,1035,7,23
15820,10.0,11.0,0.0,56.0,66.0,57.0,50.0,30.11,30.13,30.13,-2.45e-16,1.0,1,0,0,2013,9,16,1925,-12,2054,-2,EV,N829AS,5769,LGA,IAD,44,229,19,25
15821,10.0,7.0,0.0,56.0,45.0,39.0,30.0,30.07,30.09,30.09,-0.642788,-0.766044,0,1,0,2013,12,1,1611,14,1915,-12,DL,N710TW,467,JFK,SLC,277,1990,16,11
15822,10.0,5.0,0.0,57.0,85.0,74.0,68.0,30.17,30.19,30.19,0.173648,0.984808,1,0,0,2013,7,17,747,-3,1012,-18,AA,N538AA,715,LGA,DFW,175,1389,7,47
15823,10.0,6.0,0.0,54.0,33.0,28.0,18.0,30.54,30.56,30.56,0.642788,0.766044,0,1,0,2013,12,8,1359,-1,1654,-10,UA,N26215,1164,EWR,FLL,157,1065,13,59
15824,10.0,16.0,0.0,56.0,59.0,51.0,43.0,29.85,29.87,29.87,-0.984808,0.173648,1,0,0,2013,10,18,832,-3,1118,18,UA,N446UA,447,EWR,PHX,310,2133,8,32
15825,10.0,26.0,0.0,62.0,41.0,36.0,29.0,29.84,29.86,29.86,0.5,0.866025,0,1,0,2013,3,6,1815,30,2003,34,B6,N283JB,1185,JFK,RDU,71,427,18,15
15826,10.0,15.0,0.0,55.0,73.0,63.0,56.0,29.67,29.69,29.69,-0.766044,0.642788,0,1,0,2013,9,13,1220,21,1320,21,B6,N192JB,1191,JFK,ACK,45,199,12,20
15827,10.0,11.0,0.0,44.0,92.0,75.0,67.0,30.1,30.12,30.12,0.173648,-0.984808,0,1,0,2013,7,17,1500,29,1637,32,EV,N833AS,5713,LGA,IAD,46,229,15,0
15828,5.0,9.0,0.02,93.0,35.0,34.0,33.0,30.04,30.06,30.06,-0.866025,-0.5,0,1,0,2013,1,28,2131,6,2245,-5,MQ,N5PBMQ,4660,LGA,BNA,109,764,21,31
15829,10.0,7.0,0.0,84.0,73.0,70.0,68.0,29.88,29.9,29.9,-0.173648,-0.984808,0,1,0,2013,8,22,1859,-6,2026,-14,EV,N48901,5890,EWR,BNA,108,748,18,59
15830,10.0,11.0,0.0,65.0,39.0,35.0,28.0,29.74,29.76,29.76,-0.984808,0.173648,1,0,0,2013,12,15,1826,-3,2032,-12,EV,N615QX,5268,LGA,CLT,94,544,18,26
15831,10.0,22.0,0.0,54.0,30.0,25.0,15.0,30.33,30.35,30.35,-0.984808,-0.173648,1,0,0,2013,12,11,1030,0,1351,18,UA,N33262,1611,EWR,IAH,240,1400,10,30
15832,10.0,15.0,0.07,84.0,63.0,60.0,58.0,29.62,29.64,29.64,-0.866025,-0.5,1,0,0,2013,11,1,1019,-6,1238,-20,DL,N3735D,1529,JFK,LAS,298,2248,10,19
15833,10.0,16.0,0.0,30.0,41.0,31.0,12.0,29.77,29.79,29.79,-0.866025,0.5,0,1,0,2013,3,22,1450,0,1656,16,MQ,N856MQ,4403,JFK,RDU,69,427,14,50
15834,10.0,7.0,0.0,82.0,76.0,72.0,70.0,29.93,29.96,29.95,0.5,-0.866025,1,0,0,2013,7,21,2038,133,2341,135,DL,N389DA,2370,LGA,PBI,146,1035,20,38
15835,10.0,14.0,0.0,43.0,65.0,53.0,42.0,30.01,30.04,30.03,-0.5,0.866025,1,0,0,2013,6,4,958,-7,1318,21,UA,N12218,1414,EWR,TPA,154,997,9,58
15836,10.0,10.0,0.0,50.0,32.0,27.0,15.0,30.74,30.76,30.76,0.866025,0.5,0,1,0,2013,11,30,1029,-1,1314,-10,B6,N571JB,925,JFK,TPA,142,1005,10,29
15837,10.0,14.0,0.0,46.0,60.0,50.0,39.0,29.97,29.99,29.99,-0.34202,0.939693,1,0,0,2013,6,4,613,0,943,8,UA,N560UA,303,JFK,SFO,358,2586,6,13
15838,10.0,17.0,0.0,43.0,49.0,40.0,27.0,30.01,30.03,30.03,-0.642788,0.766044,1,0,0,2013,3,28,1738,-2,1846,-29,WN,N225WN,573,LGA,MDW,105,725,17,38
15839,10.0,15.0,0.0,67.0,74.0,67.0,62.0,29.98,30.0,30.0,0.5,0.866025,1,0,0,2013,7,12,721,6,945,-25,VX,N632VA,399,JFK,LAX,300,2475,7,21
15840,10.0,8.0,0.0,53.0,81.0,69.0,62.0,29.98,30.01,30.0,0.866025,0.5,1,0,0,2013,8,29,1424,1,1633,-36,UA,N14214,1695,EWR,IAH,169,1400,14,24
15841,10.0,10.0,0.0,86.0,49.0,47.0,45.0,29.96,29.98,29.98,1.22e-16,-1.0,1,0,0,2013,12,21,1908,38,2209,31,B6,N746JB,201,JFK,FLL,150,1069,19,8
15842,10.0,3.0,0.0,74.0,48.0,44.0,40.0,30.05,30.07,30.07,-0.34202,0.939693,0,1,0,2013,9,24,658,-2,1006,-4,DL,N3750D,1415,JFK,SLC,267,1990,6,58
15843,10.0,7.0,0.0,55.0,39.0,33.0,24.0,29.75,29.78,29.77,1.22e-16,-1.0,1,0,0,2013,3,24,1949,-1,2207,-22,UA,N21723,1482,EWR,PHX,291,2133,19,49
15844,10.0,8.0,0.0,74.0,75.0,69.0,66.0,29.71,29.73,29.73,0.173648,-0.984808,0,1,0,2013,8,13,1743,33,2151,96,AA,N332AA,181,JFK,LAX,348,2475,17,43
15845,10.0,17.0,0.0,85.0,76.0,73.0,71.0,30.17,30.19,30.19,-0.173648,-0.984808,0,1,0,2013,7,3,1858,28,2117,22,WN,N452WN,1454,EWR,MSY,165,1167,18,58
15846,10.0,13.0,0.0,43.0,28.0,22.0,8.0,30.47,30.49,30.49,-0.766044,-0.642788,1,0,0,2013,1,18,2134,-1,15,-9,B6,N629JB,43,JFK,MCO,142,944,21,34
15847,10.0,5.0,0.0,43.0,83.0,67.0,58.0,29.99,30.01,30.01,-0.173648,0.984808,0,1,0,2013,7,26,1448,42,1647,36,EV,N12175,4181,EWR,MCI,159,1092,14,48
15848,10.0,11.0,0.0,47.0,66.0,55.0,45.0,29.98,30.0,30.0,0.173648,0.984808,1,0,0,2013,9,14,1307,-8,1446,-29,MQ,N857MQ,3340,LGA,DTW,79,502,13,7
15849,10.0,11.0,0.0,20.0,60.0,44.0,19.0,30.16,30.18,30.18,-0.5,0.866025,0,1,0,2013,4,25,1318,-7,1627,-23,VX,N633VA,411,JFK,LAX,351,2475,13,18
15850,10.0,9.0,0.0,54.0,62.0,53.0,45.0,30.31,30.33,30.33,0.866025,0.5,0,1,0,2013,10,9,1703,3,1932,-8,DL,N914DL,1499,LGA,ATL,108,762,17,3
15851,10.0,18.0,0.0,39.0,81.0,65.0,54.0,29.83,29.85,29.85,-0.34202,0.939693,0,1,0,2013,9,8,1559,14,1720,15,AA,N3JAAA,256,JFK,BOS,36,187,15,59
15852,9.0,21.0,0.02,89.0,42.0,41.0,39.0,29.83,29.86,29.85,1.22e-16,-1.0,0,1,0,2013,2,19,1548,22,1810,9,UA,N567UA,647,EWR,LAS,302,2227,15,48
15853,10.0,6.0,0.0,83.0,51.0,49.0,46.0,30.3,30.32,30.32,0.34202,-0.939693,1,0,0,2013,11,16,1730,1,1953,0,F9,N218FR,507,LGA,DEN,243,1620,17,30
15854,10.0,10.0,0.0,52.0,33.0,28.0,17.0,30.55,30.57,30.57,0.5,0.866025,1,0,0,2013,12,8,1258,-2,1651,41,VX,N636VA,165,EWR,LAX,381,2454,12,58
15855,10.0,9.0,0.0,55.0,23.0,19.0,9.0,30.02,30.04,30.04,-0.34202,0.939693,1,0,0,2013,1,2,759,-6,901,-18,B6,N309JB,1172,EWR,BOS,38,200,7,59
15856,10.0,14.0,0.0,54.0,32.0,27.0,17.0,30.08,30.11,30.1,-0.984808,-0.173648,0,1,0,2013,1,3,2349,-10,434,-11,B6,N729JB,739,JFK,PSE,199,1617,23,49
15857,10.0,26.0,0.0,34.0,36.0,28.0,10.0,29.98,30.0,30.0,-0.766044,0.642788,0,1,0,2013,2,21,1446,16,1800,25,AA,N511AA,883,EWR,DFW,227,1372,14,46
15858,10.0,8.0,0.0,71.0,48.0,44.0,39.0,30.16,30.19,30.18,-0.939693,-0.34202,0,1,0,2013,1,9,1845,-5,2133,-39,DL,N3739P,2159,JFK,MCO,133,944,18,45
15859,10.0,6.0,0.0,64.0,53.0,47.0,41.0,30.34,30.36,30.36,-0.34202,-0.939693,0,1,0,2013,5,2,1944,15,2154,-14,UA,N18223,1041,EWR,PHX,289,2133,19,44
15860,7.0,9.0,0.13,87.0,70.0,67.0,66.0,29.92,29.94,29.94,0.5,-0.866025,0,1,0,2013,8,1,1341,161,1452,142,WN,N467WN,3297,LGA,BNA,113,764,13,41
15861,10.0,8.0,0.0,79.0,76.0,71.0,69.0,30.01,30.04,30.03,-0.766044,-0.642788,0,1,0,2013,8,22,1113,13,1416,19,DL,N376NW,1443,LGA,MCO,146,950,11,13
15862,10.0,14.0,0.0,46.0,73.0,60.0,51.0,30.1,30.12,30.12,-0.173648,-0.984808,0,1,0,2013,9,19,1454,84,1701,76,WN,N242WN,4103,EWR,PHX,286,2133,14,54
15863,10.0,10.0,0.0,69.0,54.0,49.0,44.0,30.19,30.21,30.21,0.939693,-0.34202,0,1,0,2013,4,29,1823,-6,2017,-15,US,N550UW,297,JFK,CLT,79,541,18,23
15864,10.0,14.0,0.0,56.0,31.0,26.0,17.0,29.73,29.75,29.75,-0.866025,0.5,1,0,0,2013,3,3,824,-11,1035,-30,MQ,N525MQ,4610,LGA,ATL,104,762,8,24
15865,10.0,7.0,0.0,66.0,50.0,45.0,39.0,30.12,30.14,30.14,-1.0,-1.84e-16,1,0,0,2013,10,21,616,16,800,2,EV,N133EV,5068,EWR,DTW,89,488,6,16
15866,10.0,14.0,0.0,52.0,32.0,27.0,16.0,30.1,30.12,30.12,-0.984808,-0.173648,1,0,0,2013,1,3,2119,103,2225,89,EV,N832AS,5693,LGA,IAD,42,229,21,19
15867,8.0,5.0,0.0,93.0,36.0,35.0,34.0,29.95,29.97,29.97,0.866025,0.5,0,1,0,2013,1,16,1029,-3,1316,36,EV,N15910,4689,EWR,CHS,108,628,10,29
15868,10.0,11.0,0.0,42.0,79.0,64.0,54.0,30.1,30.12,30.12,1.22e-16,-1.0,1,0,0,2013,8,6,1458,-2,1741,-9,AA,N4YLAA,883,EWR,DFW,189,1372,14,58
15869,10.0,10.0,0.0,41.0,50.0,40.0,27.0,29.81,29.83,29.83,-0.766044,-0.642788,0,1,0,2013,3,13,1325,-3,1603,-33,UA,N21108,1054,EWR,LAX,315,2454,13,25
15870,7.0,8.0,0.0,90.0,69.0,67.0,66.0,29.82,29.84,29.84,-0.766044,0.642788,0,1,0,2013,8,2,559,-6,725,-10,MQ,N828MQ,3525,LGA,RDU,65,431,5,59
15871,10.0,20.0,0.0,38.0,29.0,23.0,6.0,29.93,29.96,29.95,-0.984808,0.173648,0,1,0,2013,2,4,1713,-7,1856,-9,MQ,N723MQ,4479,LGA,RDU,69,431,17,13
15872,10.0,10.0,0.0,70.0,41.0,37.0,32.0,30.34,30.36,30.36,0.34202,-0.939693,0,1,0,2013,3,10,1552,-3,1826,16,WN,N904WN,960,EWR,DEN,214,1605,15,52
15873,10.0,9.0,0.0,69.0,80.0,73.0,69.0,30.06,30.08,30.08,-0.642788,-0.766044,1,0,0,2013,7,9,951,-9,1425,-5,HA,N382HA,51,JFK,HNL,609,4983,9,51
15874,10.0,8.0,0.0,87.0,57.0,55.0,53.0,30.19,30.21,30.21,0.984808,-0.173648,0,1,0,2013,11,17,904,-6,1014,-11,B6,N304JB,1634,JFK,BTV,48,266,9,4
15875,5.0,21.0,0.02,93.0,64.0,63.0,62.0,29.94,29.96,29.96,0.984808,-0.173648,0,1,0,2013,6,10,1736,11,2045,25,AA,N3HKAA,1901,JFK,IAH,199,1417,17,36
15876,10.0,18.0,0.0,74.0,78.0,72.0,69.0,29.62,29.64,29.64,0.173648,-0.984808,1,0,0,2013,6,29,1634,49,1927,27,AA,N319AA,133,JFK,LAX,312,2475,16,34
15877,10.0,11.0,0.0,41.0,73.0,59.0,48.0,29.77,29.79,29.79,-0.34202,-0.939693,0,1,0,2013,5,16,1302,-8,1502,-8,MQ,N723MQ,4564,LGA,DTW,85,502,13,2
15878,8.0,9.0,0.0,79.0,41.0,38.0,35.0,30.02,30.04,30.04,-0.34202,-0.939693,1,0,0,2013,2,15,1033,-5,1243,-3,EV,N21129,4255,EWR,CHS,108,628,10,33
15879,10.0,9.0,0.0,60.0,76.0,67.0,61.0,29.96,29.98,29.98,-1.0,-1.84e-16,1,0,0,2013,10,2,2034,-6,2224,-24,EV,N11544,4536,EWR,CVG,88,569,20,34
15880,10.0,7.0,0.0,65.0,37.0,33.0,26.0,30.45,30.48,30.47,0.766044,0.642788,0,1,0,2013,11,30,2119,-1,12,-48,UA,N27213,1051,EWR,SFO,335,2565,21,19
15881,10.0,10.0,0.0,46.0,87.0,72.0,64.0,29.83,29.85,29.85,0.173648,0.984808,0,1,0,2013,8,27,1620,21,1900,-14,DL,N3773D,1394,JFK,PDX,313,2454,16,20
15882,10.0,7.0,0.0,77.0,46.0,43.0,39.0,30.29,30.31,30.31,0.866025,0.5,1,0,0,2013,5,4,2355,-4,341,-9,B6,N621JB,739,JFK,PSE,196,1617,23,55
15883,10.0,15.0,0.0,39.0,36.0,29.0,13.0,30.13,30.15,30.15,-0.642788,0.766044,1,0,0,2013,3,17,1215,15,1332,17,MQ,N856MQ,4425,JFK,DCA,57,213,12,15
15884,10.0,13.0,0.0,68.0,40.0,36.0,30.0,29.77,29.79,29.79,-0.5,-0.866025,0,1,0,2013,1,20,622,1,924,-6,UA,N593UA,772,EWR,MIA,162,1085,6,22
15885,5.0,11.0,0.0,87.0,69.0,66.0,65.0,30.05,30.07,30.07,1.0,6.12e-17,0,1,0,2013,10,6,1650,-9,1943,13,EV,N14923,4705,EWR,ATL,147,746,16,50
15886,7.0,9.0,0.0,97.0,45.0,45.0,44.0,30.08,30.1,30.1,-0.173648,0.984808,1,0,0,2013,1,12,608,-7,802,-26,US,N725UW,947,LGA,CLT,85,544,6,8
15887,10.0,10.0,0.0,29.0,56.0,43.0,24.0,30.09,30.12,30.11,-0.766044,0.642788,0,1,0,2013,5,14,1126,-4,1313,-17,US,N185UW,1625,LGA,CLT,70,544,11,26
15888,10.0,20.0,0.0,47.0,76.0,63.0,54.0,29.66,29.68,29.68,-0.642788,0.766044,1,0,0,2013,9,13,1604,-1,1848,-30,DL,N3771K,706,JFK,AUS,193,1521,16,4
15889,10.0,29.0,0.0,27.0,53.0,40.0,20.0,29.7,29.72,29.72,-1.0,-1.84e-16,0,1,0,2013,1,20,1423,42,2043,62,UA,N77066,15,EWR,HNL,659,4963,14,23
15890,10.0,6.0,0.0,37.0,76.0,60.0,48.0,30.1,30.12,30.12,-0.984808,-0.173648,1,0,0,2013,10,3,1139,-6,1439,-11,AA,N3HDAA,1623,EWR,MIA,146,1085,11,39
15891,10.0,11.0,0.0,41.0,52.0,42.0,29.0,30.34,30.36,30.36,0.766044,-0.642788,0,1,0,2013,4,15,1433,-6,1749,11,UA,N410UA,364,EWR,MIA,159,1085,14,33
15892,10.0,18.0,0.0,51.0,44.0,37.0,27.0,30.28,30.3,30.3,-0.642788,0.766044,1,0,0,2013,1,7,1059,-1,1347,-33,DL,N3752,1275,JFK,SLC,269,1990,10,59
15893,10.0,8.0,0.0,56.0,76.0,66.0,59.0,30.02,30.04,30.04,0.173648,0.984808,1,0,0,2013,7,26,1152,-8,1517,10,UA,N554UA,580,JFK,SFO,349,2586,11,52
15894,1.5,9.0,0.0,96.0,64.0,63.0,63.0,29.83,29.85,29.85,-0.34202,-0.939693,1,0,0,2013,6,3,749,-1,1213,25,UA,N37465,1216,EWR,SJU,191,1608,7,49
15895,10.0,16.0,0.0,66.0,67.0,60.0,55.0,30.26,30.28,30.28,1.22e-16,-1.0,1,0,0,2013,6,20,2155,-4,2310,-19,EV,N19554,4580,EWR,BTV,49,266,21,55
15896,3.0,6.0,0.0,78.0,68.0,64.0,61.0,29.89,29.91,29.91,-0.642788,-0.766044,0,1,0,2013,5,22,1358,-2,1503,-3,US,N949UW,2130,LGA,BOS,31,184,13,58
15897,10.0,8.0,0.0,84.0,62.0,59.0,57.0,30.0,30.02,30.02,-0.5,-0.866025,1,0,0,2013,9,30,2028,78,2255,40,AA,N338AA,21,JFK,LAX,294,2475,20,28
15898,1.75,16.0,0.02,85.0,34.0,32.0,30.0,30.09,30.11,30.11,-0.5,0.866025,1,0,0,2013,11,12,824,14,1215,69,UA,N68805,1148,EWR,TPA,159,997,8,24
15899,8.0,0.0,0.0,73.0,66.0,61.0,57.0,29.98,30.0,30.0,0.0,1.0,1,0,0,2013,5,10,857,-9,1208,-31,B6,N766JB,641,JFK,SFO,339,2586,8,57
15900,10.0,21.0,0.0,57.0,50.0,43.0,35.0,29.91,29.93,29.93,0.5,-0.866025,0,1,0,2013,3,31,1502,-8,1722,-23,MQ,N665MQ,4309,JFK,IND,109,665,15,2
15901,10.0,8.0,0.0,77.0,56.0,52.0,49.0,30.01,30.03,30.03,-0.766044,-0.642788,0,1,0,2013,11,22,1659,-5,1953,-13,UA,N815UA,996,EWR,DFW,213,1372,16,59
15902,10.0,6.0,0.0,89.0,38.0,37.0,35.0,30.16,30.18,30.18,0.642788,-0.766044,0,1,0,2013,2,11,658,-2,1034,-11,DL,N706TW,1865,JFK,SFO,354,2586,6,58
15903,7.0,8.0,0.0,82.0,42.0,40.0,37.0,30.11,30.14,30.13,0.939693,-0.34202,0,1,0,2013,1,29,1710,5,1854,-11,WN,N289CT,440,EWR,STL,144,872,17,10
15904,10.0,8.0,0.0,71.0,45.0,41.0,36.0,30.04,30.06,30.06,-0.766044,-0.642788,0,1,0,2013,12,1,2158,-1,2311,-11,EV,N748EV,5311,LGA,BGR,56,378,21,58
15905,10.0,3.0,0.0,80.0,52.0,49.0,46.0,30.17,30.19,30.19,0.5,-0.866025,0,1,0,2013,5,6,2053,-7,2333,-5,B6,N519JB,399,LGA,MCO,140,950,20,53
15906,10.0,8.0,0.0,70.0,60.0,55.0,50.0,30.17,30.19,30.19,-0.939693,-0.34202,1,0,0,2013,9,19,755,-5,1049,-21,B6,N705JB,1511,EWR,RSW,150,1068,7,55
15907,9.0,9.0,0.0,89.0,50.0,48.0,47.0,29.92,29.94,29.94,1.22e-16,-1.0,0,1,0,2013,12,22,32,33,513,33,B6,N587JB,1503,JFK,SJU,190,1598,0,32
15908,10.0,8.0,0.0,71.0,75.0,69.0,65.0,29.89,29.91,29.91,-1.0,-1.84e-16,1,0,0,2013,8,3,731,-4,955,-10,AA,N3JXAA,1949,JFK,LAS,300,2248,7,31
15909,10.0,8.0,0.0,79.0,67.0,63.0,60.0,29.84,29.86,29.86,-0.939693,-0.34202,1,0,0,2013,6,8,952,-3,1112,-28,AA,N4XCAA,319,LGA,ORD,106,733,9,52
15910,10.0,15.0,0.0,58.0,76.0,66.0,60.0,30.03,30.05,30.05,-0.766044,-0.642788,0,1,0,2013,8,19,1735,1,1957,-3,FL,N276AT,623,LGA,ATL,119,762,17,35
15911,10.0,8.0,0.0,37.0,76.0,60.0,48.0,30.04,30.06,30.06,0.5,0.866025,1,0,0,2013,6,19,1420,-5,1539,-11,B6,N229JB,8,JFK,BUF,59,301,14,20
15912,10.0,8.0,0.0,90.0,73.0,71.0,70.0,29.88,29.9,29.9,-0.766044,-0.642788,0,1,0,2013,8,22,2216,60,2339,50,B6,N318JB,702,JFK,BUF,54,301,22,16
15913,10.0,14.0,0.0,56.0,74.0,64.0,57.0,30.11,30.13,30.13,1.22e-16,-1.0,0,1,0,2013,8,6,1850,-3,2045,-14,US,N178US,1873,LGA,CLT,82,544,18,50
15914,10.0,17.0,0.0,75.0,60.0,56.0,52.0,29.84,29.86,29.86,1.22e-16,-1.0,0,1,0,2013,5,15,1436,-9,1623,-28,DL,N370NB,1231,LGA,DTW,78,502,14,36
15915,10.0,15.0,0.0,35.0,18.0,13.0,-5.0,30.14,30.16,30.16,-0.984808,0.173648,1,0,0,2013,1,22,1958,54,2110,44,EV,N12163,4131,EWR,RIC,51,277,19,58
15916,10.0,7.0,0.0,64.0,30.0,26.0,19.0,30.39,30.41,30.41,-0.34202,-0.939693,0,1,0,2013,2,10,1602,17,1720,17,9E,N8971A,3635,JFK,BWI,36,184,16,2
15917,10.0,21.0,0.0,48.0,48.0,40.0,29.0,30.64,30.66,30.66,0.984808,-0.173648,1,0,0,2013,4,22,923,3,1223,-7,UA,N14242,1581,EWR,SEA,321,2402,9,23
15918,10.0,10.0,0.0,74.0,82.0,76.0,73.0,30.22,30.24,30.24,0.939693,-0.34202,0,1,0,2013,7,13,1411,71,1631,51,AA,N4YPAA,1033,EWR,DFW,167,1372,14,11
15919,10.0,8.0,0.0,60.0,81.0,71.0,66.0,29.78,29.8,29.8,1.22e-16,-1.0,0,1,0,2013,6,26,1747,52,2047,85,EV,N13553,4705,EWR,ATL,116,746,17,47
15920,10.0,17.0,0.0,27.0,50.0,38.0,17.0,30.18,30.2,30.2,-0.866025,-0.5,0,1,0,2013,11,14,1343,44,1507,39,EV,N17115,4622,EWR,BNA,110,748,13,43
15921,10.0,13.0,0.0,58.0,30.0,26.0,17.0,29.79,29.81,29.81,-0.866025,0.5,0,1,0,2013,2,3,1731,2,2041,-8,AA,N375AA,543,JFK,MIA,141,1089,17,31
15922,10.0,6.0,0.0,51.0,92.0,77.0,71.0,30.13,30.16,30.15,-0.5,-0.866025,0,1,0,2013,7,15,1556,16,1741,38,US,N963UW,1607,LGA,PHL,43,96,15,56
15923,10.0,21.0,0.0,39.0,71.0,57.0,45.0,29.75,29.77,29.77,-0.5,0.866025,1,0,0,2013,9,22,1201,-5,1444,-22,UA,N38727,1496,EWR,SNA,326,2434,12,1
15924,10.0,18.0,0.0,79.0,76.0,71.0,69.0,30.1,30.12,30.12,1.22e-16,-1.0,0,1,0,2013,7,2,1628,-2,1838,-7,MQ,N724MQ,3556,LGA,DTW,92,502,16,28
15925,8.0,21.0,0.0,82.0,36.0,34.0,31.0,30.02,30.04,30.04,-0.34202,0.939693,1,0,0,2013,3,7,1604,9,1850,-11,DL,N392DA,91,JFK,LAS,307,2248,16,4
15926,10.0,18.0,0.0,47.0,30.0,25.0,12.0,29.96,29.98,29.98,-0.939693,0.34202,1,0,0,2013,12,16,631,-4,937,7,UA,N33266,1148,EWR,TPA,159,997,6,31
15927,5.0,11.0,0.0,87.0,69.0,66.0,65.0,30.05,30.07,30.07,1.0,6.12e-17,0,1,0,2013,10,6,1607,-8,1928,43,MQ,N8EGMQ,3357,LGA,ATL,168,762,16,7
15928,3.0,0.0,0.0,84.0,67.0,64.0,62.0,29.91,29.93,29.93,0.0,1.0,1,0,0,2013,5,22,1124,80,1330,90,EV,N16999,4255,EWR,CHS,88,628,11,24
15929,10.0,17.0,0.0,34.0,39.0,31.0,13.0,30.53,30.55,30.55,-2.45e-16,1.0,1,0,0,2013,11,20,1000,-10,1217,-26,9E,N912XJ,3512,LGA,IND,97,660,10,0
15930,10.0,8.0,0.0,81.0,65.0,61.0,59.0,30.01,30.03,30.03,1.22e-16,-1.0,0,1,0,2013,9,20,2151,-4,2252,-15,UA,N810UA,655,EWR,BOS,42,200,21,51
15931,10.0,22.0,0.0,52.0,49.0,42.0,32.0,30.07,30.09,30.09,-0.173648,-0.984808,0,1,0,2013,3,30,1757,-3,2058,-11,B6,N589JB,989,JFK,FLL,144,1069,17,57
15932,10.0,18.0,0.0,51.0,92.0,77.0,71.0,30.07,30.1,30.09,-0.766044,-0.642788,0,1,0,2013,7,6,1305,-5,1422,-28,AA,N471AA,331,LGA,ORD,105,733,13,5
