,Unnamed: 0,HOURLYVISIBILITY,HOURLYWindSpeed,HOURLYPrecip,HOURLYRelativeHumidity,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYAltimeterSetting,HOURLYWindDirectionSin,HOURLYWindDirectionCos,HOURLYPressureTendencyIncr,HOURLYPressureTendencyDecr,HOURLYPressureTendencyCons,month,day,dep_time,dep_delay,arr_time,arr_delay,flight,origin,air_time,distance,hour,minute
22708,22708,10.0,8.0,0.0,58.0,64.0,56.0,49.0,30.2,30.22,30.22,0.642788,0.766044,0,1,0,9,27,1701,1,1944,0,1171,2,177,1389,17,1
22709,22709,10.0,14.0,0.0,94.0,73.0,72.0,71.0,29.73,29.75,29.75,-0.34202,-0.939693,0,1,0,9,2,2110,1,2245,1,1742,2,44,187,21,10
22710,22710,10.0,13.0,0.0,49.0,29.0,24.0,12.0,30.4,30.42,30.42,0.866025,0.5,1,0,0,3,18,755,0,1019,1,1733,2,102,544,7,55
22711,22711,3.0,9.0,0.23,96.0,64.0,63.0,63.0,29.88,29.9,29.9,0.984808,-0.173648,0,1,0,6,10,2012,1,2216,1,4649,2,151,1020,20,12
22712,22712,10.0,17.0,0.0,50.0,76.0,64.0,56.0,30.04,30.06,30.06,-0.766044,-0.642788,0,1,0,8,19,1550,0,1831,0,763,2,189,1389,15,50
22713,22713,8.0,3.0,0.0,85.0,29.0,28.0,25.0,29.92,29.94,29.94,0.34202,0.939693,0,1,0,2,5,630,0,848,0,4471,2,87,529,6,30
22714,22714,10.0,14.0,0.0,76.0,35.0,32.0,28.0,29.94,29.96,29.96,0.173648,0.984808,1,0,0,2,16,926,0,1201,0,251,2,303,2248,9,26
22715,22715,10.0,21.0,0.0,34.0,56.0,44.0,28.0,30.03,30.05,30.05,-1.0,-1.84e-16,1,0,0,5,13,1155,0,1312,0,1303,2,55,228,11,55
22716,22716,10.0,20.0,0.0,44.0,58.0,48.0,36.0,30.0,30.02,30.02,-0.939693,0.34202,1,0,0,5,26,942,1,1121,0,4712,2,82,529,9,42
22717,22717,6.0,8.0,0.0,87.0,67.0,65.0,63.0,30.05,30.07,30.07,0.939693,-0.34202,1,0,0,10,5,1942,0,2217,0,201,2,135,1069,19,42
22718,22718,10.0,9.0,0.0,38.0,71.0,57.0,44.0,29.87,29.89,29.89,-0.34202,-0.939693,0,1,0,9,25,1608,0,1850,1,3357,2,115,762,16,8
22719,22719,5.0,25.0,0.02,93.0,50.0,49.0,48.0,29.83,29.85,29.85,0.5,-0.866025,0,1,0,3,12,1212,0,1321,0,4121,2,42,246,12,12
22720,22720,10.0,18.0,0.0,53.0,52.0,44.0,35.0,29.87,29.89,29.89,-0.939693,0.34202,1,0,0,4,20,809,1,1109,1,2395,2,154,1035,8,9
22721,22721,10.0,15.0,0.0,57.0,35.0,30.0,21.0,30.09,30.11,30.11,-0.939693,-0.34202,1,0,0,1,4,914,0,1231,1,41,2,153,944,9,14
22722,22722,10.0,11.0,0.0,59.0,49.0,43.0,35.0,30.36,30.38,30.38,0.34202,0.939693,1,0,0,9,17,617,1,721,0,4252,2,106,725,6,17
22723,22723,10.0,16.0,0.0,31.0,19.0,14.0,-7.0,30.17,30.19,30.19,-1.0,-1.84e-16,0,1,0,1,23,1559,0,1859,0,565,2,209,1391,15,59
22724,22724,7.0,7.0,0.0,82.0,31.0,29.0,26.0,29.94,29.96,29.96,0.642788,0.766044,0,1,0,2,5,1300,0,1609,0,2239,2,224,1411,13,0
22725,22725,10.0,20.0,0.0,17.0,57.0,40.0,12.0,29.78,29.8,29.8,-0.5,0.866025,0,1,0,4,5,1821,0,2025,0,1715,2,147,1183,18,21
22726,22726,10.0,16.0,0.0,69.0,55.0,50.0,45.0,29.91,29.93,29.93,-0.642788,0.766044,1,0,0,9,14,550,0,843,0,371,2,155,1076,5,50
22727,22727,10.0,14.0,0.0,82.0,77.0,73.0,71.0,29.84,29.86,29.86,-0.766044,-0.642788,1,0,0,7,11,827,1,946,1,3355,2,111,764,8,27
22728,22728,10.0,13.0,0.0,50.0,39.0,33.0,22.0,29.93,29.95,29.95,-0.939693,0.34202,1,0,0,2,12,2159,1,118,1,272,2,344,2586,21,59
22729,22729,10.0,6.0,0.0,56.0,31.0,27.0,17.0,30.58,30.6,30.6,0.173648,0.984808,1,0,0,12,8,825,0,1121,1,509,2,264,1620,8,25
22730,22730,10.0,15.0,0.0,30.0,60.0,46.0,29.0,30.18,30.2,30.2,-0.984808,-0.173648,0,1,0,10,28,1457,0,1650,0,721,2,84,529,14,57
22731,22731,10.0,23.0,0.0,37.0,76.0,60.0,48.0,29.86,29.89,29.88,-0.866025,0.5,1,0,0,8,14,1603,0,1753,1,3771,2,50,229,16,3
22732,22732,10.0,7.0,0.0,76.0,80.0,75.0,72.0,30.05,30.07,30.07,-0.5,-0.866025,1,0,0,7,7,727,1,950,0,1144,2,124,937,7,27
22733,22733,0.5,6.0,0.0,93.0,53.0,52.0,51.0,30.06,30.08,30.08,0.939693,-0.34202,0,1,0,12,5,726,0,1006,0,29,2,136,1035,7,26
22734,22734,0.5,14.0,0.0,97.0,63.0,62.0,62.0,29.77,29.79,29.79,0.34202,-0.939693,0,1,0,10,17,1928,0,2246,0,795,2,269,1990,19,28
22735,22735,10.0,5.0,0.0,62.0,38.0,33.0,26.0,29.76,29.78,29.78,-0.34202,-0.939693,1,0,0,3,24,2135,0,11,0,185,2,311,2475,21,35
22736,22736,3.0,6.0,0.0,66.0,32.0,29.0,22.0,30.52,30.54,30.54,0.866025,0.5,0,1,0,12,8,1714,1,2119,1,413,2,381,2475,17,14
22737,22737,10.0,22.0,0.0,38.0,31.0,24.0,8.0,29.92,29.94,29.94,-0.984808,-0.173648,0,1,0,2,4,1453,0,1821,0,1769,2,167,1089,14,53
22738,22738,10.0,22.0,0.0,33.0,48.0,37.0,20.0,30.08,30.1,30.1,-0.866025,0.5,1,0,0,11,8,1727,0,2056,0,434,2,359,2586,17,27
22739,22739,9.0,6.0,0.03,72.0,60.0,55.0,51.0,30.22,30.24,30.24,0.34202,-0.939693,1,0,0,5,28,1208,0,1418,0,1483,2,289,2133,12,8
22740,22740,10.0,10.0,0.0,74.0,81.0,75.0,72.0,30.05,30.07,30.07,-0.866025,-0.5,1,0,0,7,7,810,0,940,0,3531,2,71,431,8,10
22741,22741,8.0,8.0,0.02,86.0,37.0,35.0,33.0,29.46,29.48,29.48,0.5,0.866025,0,1,0,3,25,1543,1,1648,1,4434,2,42,209,15,43
22742,22742,6.0,9.0,0.0,85.0,31.0,30.0,27.0,29.98,30.0,30.0,-0.984808,0.173648,1,0,0,2,6,611,0,809,0,1791,2,80,541,6,11
22743,22743,10.0,10.0,0.0,63.0,44.0,39.0,32.0,30.28,30.3,30.3,0.173648,-0.984808,1,0,0,4,7,810,0,1002,0,675,2,82,529,8,10
22744,22744,10.0,10.0,0.0,46.0,87.0,72.0,64.0,29.83,29.85,29.85,0.173648,0.984808,0,1,0,8,27,1611,0,1857,0,1999,2,136,1085,16,11
22745,22745,10.0,6.0,0.0,76.0,80.0,75.0,72.0,29.81,29.83,29.83,1.22e-16,-1.0,1,0,0,6,30,957,0,1253,0,1765,2,329,2586,9,57
22746,22746,10.0,13.0,0.0,68.0,42.0,38.0,32.0,30.37,30.39,30.39,-0.766044,-0.642788,1,0,0,1,8,1920,0,2120,0,3798,2,84,541,19,20
22747,22747,8.0,10.0,0.0,85.0,33.0,31.0,29.0,29.91,29.94,29.93,0.34202,0.939693,0,1,0,12,17,1558,0,1900,0,2459,2,147,944,15,58
22748,22748,10.0,16.0,0.0,49.0,86.0,72.0,65.0,29.83,29.85,29.85,0.173648,0.984808,0,0,1,8,27,1554,1,1817,1,1899,2,80,544,15,54
22749,22749,10.0,7.0,0.0,71.0,73.0,67.0,63.0,29.89,29.91,29.91,-0.642788,-0.766044,0,1,0,8,3,611,0,810,1,2063,2,82,541,6,11
22750,22750,10.0,6.0,0.0,51.0,71.0,60.0,52.0,29.78,29.8,29.8,-0.34202,0.939693,1,0,0,6,14,1402,1,1644,1,1164,2,139,1065,14,2
22751,22751,10.0,7.0,0.02,86.0,45.0,43.0,41.0,30.03,30.05,30.05,0.173648,0.984808,1,0,0,12,6,1621,0,1912,0,428,2,151,1089,16,21
22752,22752,10.0,14.0,0.0,69.0,74.0,67.0,63.0,30.0,30.02,30.02,-0.173648,-0.984808,0,1,0,7,26,1855,1,2143,1,305,2,130,1065,18,55
22753,22753,10.0,18.0,0.0,51.0,67.0,57.0,48.0,29.74,29.76,29.76,-0.34202,0.939693,1,0,0,9,22,950,1,1155,1,1273,2,99,636,9,50
22754,22754,10.0,7.0,0.0,79.0,79.0,74.0,72.0,30.24,30.26,30.26,0.173648,-0.984808,1,0,0,7,3,1108,0,1302,0,405,2,208,1620,11,8
22755,22755,10.0,13.0,0.0,45.0,31.0,25.0,12.0,29.97,29.99,29.99,-0.866025,0.5,1,0,0,3,15,759,0,1039,0,2395,2,143,1035,7,59
22756,22756,9.0,7.0,0.0,83.0,47.0,45.0,42.0,30.24,30.26,30.26,0.642788,0.766044,0,1,0,5,6,654,0,848,0,781,2,207,1620,6,54
22757,22757,10.0,10.0,0.0,84.0,75.0,72.0,70.0,29.68,29.7,29.7,-0.5,-0.866025,1,0,0,6,29,2208,1,2327,1,3385,2,42,187,22,8
22758,22758,10.0,9.0,0.0,94.0,75.0,74.0,73.0,30.31,30.34,30.33,-0.5,-0.866025,1,0,0,7,14,623,0,847,0,1690,2,182,1416,6,23
22759,22759,10.0,13.0,0.0,41.0,82.0,66.0,56.0,30.09,30.11,30.11,-0.173648,-0.984808,0,1,0,7,31,1442,1,1749,0,1779,2,155,1076,14,42
22760,22760,10.0,9.0,0.0,55.0,72.0,62.0,55.0,30.17,30.19,30.19,1.22e-16,-1.0,1,0,0,8,16,1900,0,2252,1,1465,2,332,2586,19,0
22761,22761,10.0,16.0,0.0,47.0,28.0,23.0,10.0,30.0,30.02,30.02,-1.0,-1.84e-16,1,0,0,12,16,758,0,1054,0,382,2,159,1010,7,58
22762,22762,10.0,0.0,0.0,48.0,39.0,33.0,21.0,30.26,30.28,30.28,0.0,1.0,0,1,0,11,26,1323,1,1630,0,1639,2,166,1080,13,23
22763,22763,9.0,6.0,0.01,90.0,61.0,59.0,58.0,30.07,30.09,30.09,-2.45e-16,1.0,1,0,0,5,8,844,0,1207,1,1025,2,201,1416,8,44
22764,22764,10.0,15.0,0.0,38.0,82.0,65.0,54.0,29.93,29.95,29.95,-1.0,-1.84e-16,0,1,0,9,4,1737,1,1916,0,687,2,78,529,17,37
22765,22765,4.0,21.0,0.02,93.0,64.0,63.0,62.0,29.99,30.01,30.01,0.939693,-0.34202,0,1,0,6,10,1521,1,1922,1,705,2,204,1598,15,21
22766,22766,10.0,6.0,0.0,65.0,62.0,56.0,50.0,30.24,30.26,30.26,0.642788,0.766044,1,0,0,9,27,2133,0,2245,0,3621,2,39,213,21,33
22767,22767,8.0,16.0,0.01,84.0,61.0,58.0,56.0,29.82,29.84,29.84,-0.866025,-0.5,0,1,0,11,7,1132,0,1458,0,418,2,349,2565,11,32
22768,22768,10.0,11.0,0.0,36.0,49.0,39.0,23.0,30.18,30.2,30.2,-0.866025,-0.5,0,1,0,11,9,1444,0,1743,0,207,2,213,1416,14,44
22769,22769,10.0,9.0,0.0,60.0,39.0,34.0,26.0,30.26,30.28,30.28,-0.984808,0.173648,1,0,0,11,9,620,0,739,0,3307,2,114,711,6,20
22770,22770,10.0,13.0,0.0,40.0,33.0,26.0,11.0,29.97,29.99,29.99,-0.984808,0.173648,1,0,0,3,15,858,0,1148,0,874,2,145,1096,8,58
22771,22771,10.0,14.0,0.0,66.0,51.0,46.0,40.0,30.19,30.22,30.21,0.173648,0.984808,0,1,0,4,23,1645,0,1951,0,139,2,153,1074,16,45
22772,22772,10.0,22.0,0.01,76.0,38.0,35.0,31.0,30.04,30.06,30.06,0.984808,0.173648,0,1,0,2,26,2145,1,2347,0,97,2,206,1626,21,45
22773,22773,9.0,11.0,0.0,71.0,80.0,73.0,70.0,29.87,29.89,29.89,1.22e-16,-1.0,0,1,0,9,12,1108,0,1335,0,4679,2,120,820,11,8
22774,22774,10.0,21.0,0.0,39.0,71.0,57.0,45.0,29.75,29.77,29.77,-0.5,0.866025,1,0,0,9,22,1253,0,1401,0,5797,2,50,277,12,53
22775,22775,10.0,11.0,0.0,46.0,86.0,71.0,63.0,29.84,29.86,29.86,-0.173648,0.984808,0,1,0,8,27,1726,0,1931,0,6065,2,93,645,17,26
22776,22776,10.0,11.0,0.0,71.0,77.0,70.0,67.0,29.96,29.98,29.98,0.766044,-0.642788,0,1,0,7,28,1154,0,1447,0,1174,2,143,1035,11,54
22777,22777,10.0,9.0,0.0,26.0,58.0,43.0,23.0,29.69,29.71,29.71,-0.34202,-0.939693,0,1,0,4,5,1534,0,1804,0,4147,2,105,665,15,34
22778,22778,8.0,10.0,0.0,90.0,65.0,63.0,62.0,29.87,29.9,29.89,1.22e-16,-1.0,0,1,0,6,2,646,1,920,0,1299,2,140,1068,6,46
22779,22779,6.0,15.0,0.01,93.0,55.0,54.0,53.0,29.4,29.43,29.42,-0.766044,-0.642788,0,1,0,11,27,907,0,1132,1,5443,2,102,544,9,7
22780,22780,10.0,21.0,0.0,30.0,44.0,34.0,14.0,29.84,29.87,29.86,-0.766044,0.642788,0,1,0,3,23,1828,0,2145,0,269,2,326,2422,18,28
22781,22781,10.0,3.0,0.0,75.0,62.0,58.0,54.0,30.06,30.08,30.08,0.984808,-0.173648,1,0,0,9,26,1918,0,2216,0,1435,2,129,1010,19,18
22782,22782,10.0,3.0,0.0,61.0,32.0,28.0,20.0,29.87,29.88,29.89,-0.939693,0.34202,0,1,0,1,21,1911,0,2049,0,359,2,125,733,19,11
22783,22783,10.0,5.0,0.0,64.0,51.0,45.0,39.0,30.54,30.56,30.56,0.939693,-0.34202,0,1,0,11,5,1832,0,2119,1,2923,2,195,1029,18,32
22784,22784,10.0,7.0,0.0,76.0,43.0,40.0,36.0,29.92,29.94,29.94,-0.34202,-0.939693,0,1,0,2,15,2048,1,2149,1,3609,2,27,94,20,48
22785,22785,10.0,25.0,0.0,21.0,40.0,29.0,3.0,29.85,29.87,29.87,-0.939693,0.34202,0,1,0,3,14,1802,0,2006,1,4626,2,72,479,18,2
22786,22786,10.0,9.0,0.0,34.0,70.0,55.0,40.0,30.16,30.19,30.18,0.766044,-0.642788,0,1,0,10,15,1322,1,1449,0,5395,2,69,479,13,22
22787,22787,5.0,13.0,0.0,97.0,56.0,55.0,55.0,29.67,29.69,29.69,1.22e-16,-1.0,0,1,0,4,19,2350,0,330,0,739,2,201,1617,23,50
22788,22788,10.0,14.0,0.0,50.0,46.0,39.0,28.0,30.12,30.14,30.14,-0.766044,0.642788,1,0,0,3,29,854,0,1212,0,874,2,158,1096,8,54
22789,22789,10.0,10.0,0.0,65.0,85.0,76.0,72.0,29.92,29.94,29.94,0.866025,-0.5,0,1,0,7,22,1235,1,1424,1,329,2,110,733,12,35
22790,22790,10.0,8.0,0.0,75.0,32.0,29.0,25.0,30.22,30.24,30.24,-0.766044,-0.642788,0,1,0,12,28,659,0,954,0,1879,2,148,1076,6,59
22791,22791,10.0,9.0,0.0,77.0,49.0,46.0,42.0,30.22,30.25,30.24,0.5,-0.866025,1,0,0,3,11,1126,1,1250,1,4670,2,121,764,11,26
22792,22792,10.0,17.0,0.0,42.0,24.0,19.0,4.0,30.32,30.34,30.34,-0.766044,0.642788,1,0,0,12,12,812,0,1126,0,1289,2,350,2565,8,12
22793,22793,10.0,6.0,0.0,43.0,44.0,36.0,23.0,30.14,30.16,30.16,0.173648,0.984808,1,0,0,2,25,1612,1,1833,0,920,2,236,1626,16,12
22794,22794,10.0,3.0,0.0,39.0,28.0,22.0,6.0,30.5,30.52,30.52,0.866025,-0.5,1,0,0,12,25,1845,0,2016,0,3591,2,75,431,18,45
22795,22795,9.0,18.0,0.0,76.0,71.0,66.0,63.0,29.84,29.86,29.86,-0.173648,-0.984808,0,1,0,5,21,1719,1,1946,1,205,2,182,1400,17,19
22796,22796,10.0,10.0,0.0,68.0,68.0,62.0,57.0,30.06,30.08,30.08,-0.173648,-0.984808,1,0,0,10,3,1951,1,2149,1,5909,2,78,529,19,51
22797,22797,2.5,9.0,0.11,93.0,64.0,63.0,62.0,29.81,29.83,29.83,0.642788,0.766044,0,1,0,6,7,1456,0,1652,1,3393,2,47,213,14,56
22798,22798,10.0,17.0,0.0,48.0,24.0,19.0,7.0,29.93,29.95,29.95,-0.939693,0.34202,1,0,0,2,4,742,0,1206,0,1481,2,188,1608,7,42
22799,22799,10.0,20.0,0.0,76.0,36.0,33.0,29.0,29.98,30.0,30.0,-2.45e-16,1.0,1,0,0,3,7,1025,1,1142,1,4670,2,112,764,10,25
22800,22800,10.0,11.0,0.0,65.0,86.0,77.0,73.0,29.93,29.96,29.95,1.22e-16,-1.0,0,1,0,7,7,1646,1,1929,1,543,2,136,1023,16,46
22801,22801,8.0,8.0,0.04,86.0,53.0,51.0,49.0,29.99,30.01,30.01,-0.642788,0.766044,1,0,0,12,23,1650,1,1906,1,3301,2,86,431,16,50
22802,22802,0.12,3.0,0.0,100.0,41.0,41.0,41.0,29.67,29.69,29.69,0.5,0.866025,0,1,0,2,11,2009,1,2302,1,1715,2,197,1183,20,9
22803,22803,10.0,14.0,0.0,52.0,76.0,65.0,57.0,30.04,30.06,30.06,-0.173648,-0.984808,0,1,0,8,11,1629,0,1926,1,629,2,287,2153,16,29
22804,22804,10.0,10.0,0.0,75.0,26.0,24.0,19.0,29.99,30.01,30.01,-0.642788,0.766044,1,0,0,12,18,745,0,1111,1,3066,2,143,1005,7,45
22805,22805,10.0,15.0,0.0,75.0,26.0,24.0,19.0,29.97,29.99,29.99,-0.5,0.866025,1,0,0,12,18,601,1,701,1,2167,2,40,214,6,1
22806,22806,10.0,8.0,0.0,71.0,47.0,43.0,38.0,29.89,29.91,29.91,-0.5,-0.866025,1,0,0,4,13,955,0,1230,1,4654,2,118,762,9,55
22807,22807,10.0,18.0,0.0,47.0,63.0,52.0,42.0,29.87,29.89,29.89,-0.866025,0.5,1,0,0,10,18,1045,0,1234,0,3689,2,84,502,10,45
22808,22808,10.0,22.0,0.0,36.0,42.0,33.0,17.0,29.75,29.77,29.77,-0.939693,0.34202,0,1,0,3,4,1506,0,1949,0,703,2,197,1598,15,6
22809,22809,10.0,9.0,0.0,72.0,30.0,27.0,22.0,30.17,30.19,30.19,-0.642788,-0.766044,1,0,0,12,19,640,0,938,0,618,2,155,1068,6,40
22810,22810,9.0,10.0,0.0,79.0,75.0,70.0,68.0,29.6,29.62,29.62,-0.866025,-0.5,1,0,0,6,29,900,1,1205,0,647,2,151,1089,9,0
22811,22811,10.0,14.0,0.0,29.0,19.0,14.0,-8.0,30.18,30.19,30.2,-0.766044,0.642788,0,1,0,1,23,1324,1,1541,1,4564,2,93,502,13,24
22812,22812,10.0,21.0,0.0,24.0,54.0,40.0,18.0,29.72,29.74,29.74,-1.0,-1.84e-16,0,1,0,1,20,1550,1,1920,1,133,2,348,2475,15,50
22813,22813,10.0,7.0,0.0,71.0,51.0,47.0,42.0,30.02,30.04,30.04,-0.939693,-0.34202,1,0,0,4,14,755,0,1010,1,1273,2,106,636,7,55
22814,22814,10.0,14.0,0.01,82.0,78.0,74.0,72.0,30.13,30.15,30.15,-0.173648,-0.984808,0,1,0,7,2,1339,1,1529,1,226,2,205,1605,13,39
22815,22815,10.0,18.0,0.0,79.0,76.0,71.0,69.0,30.1,30.12,30.12,1.22e-16,-1.0,0,1,0,7,2,1642,1,1917,1,226,2,194,1400,16,42
22816,22816,10.0,11.0,0.0,31.0,63.0,49.0,32.0,29.63,29.65,29.65,-0.939693,-0.34202,1,0,0,11,18,1629,0,1939,0,181,2,338,2475,16,29
22817,22817,10.0,15.0,0.0,43.0,49.0,40.0,27.0,30.12,30.14,30.14,-0.5,-0.866025,0,1,0,11,9,1828,1,2048,0,87,2,115,760,18,28
22818,22818,10.0,23.0,0.0,28.0,57.0,43.0,24.0,29.88,29.9,29.9,-0.766044,0.642788,1,0,0,5,12,2114,1,2301,1,4247,2,81,488,21,14
22819,22819,10.0,0.0,0.0,58.0,57.0,50.0,42.0,30.35,30.37,30.37,0.0,1.0,0,1,0,9,17,2001,1,2244,0,415,2,324,2475,20,1
22820,22820,10.0,10.0,0.0,50.0,39.0,33.0,22.0,29.7,29.72,29.72,-0.766044,0.642788,0,1,0,3,2,1458,0,1638,0,4447,2,69,431,14,58
22821,22821,9.0,22.0,0.0,53.0,15.0,12.0,1.0,30.18,30.2,30.2,-0.866025,0.5,1,0,0,1,22,2249,1,2400,1,4660,2,115,764,22,49
22822,22822,10.0,10.0,0.0,53.0,58.0,50.0,41.0,29.99,30.01,30.01,-0.939693,-0.34202,0,1,0,9,24,1048,0,1249,0,2449,2,77,502,10,48
22823,22823,10.0,10.0,0.0,50.0,21.0,17.0,5.0,30.3,30.32,30.32,-0.984808,0.173648,1,0,0,2,2,858,0,1213,0,647,2,158,1089,8,58
22824,22824,10.0,15.0,0.0,44.0,45.0,37.0,24.0,29.87,29.89,29.89,-0.984808,0.173648,1,0,0,2,12,1444,1,1548,0,717,2,44,200,14,44
22825,22825,10.0,11.0,0.0,35.0,70.0,55.0,41.0,30.18,30.2,30.2,0.939693,-0.34202,1,0,0,6,5,1158,0,1428,1,4663,2,115,820,11,58
22826,22826,10.0,6.0,0.0,41.0,30.0,24.0,9.0,30.49,30.51,30.51,-0.866025,0.5,0,1,0,1,27,2246,0,2356,1,1018,2,40,187,22,46
22827,22827,10.0,15.0,0.0,57.0,56.0,49.0,41.0,30.26,30.28,30.28,0.642788,-0.766044,0,1,0,5,5,1322,0,1430,0,1279,2,37,96,13,22
22828,22828,10.0,5.0,0.0,90.0,71.0,69.0,68.0,30.0,30.02,30.02,0.5,-0.866025,0,1,0,7,27,2158,1,30,1,97,2,222,1626,21,58
22829,22829,10.0,13.0,0.0,51.0,43.0,36.0,26.0,30.04,30.06,30.06,-0.766044,-0.642788,0,1,0,12,19,1417,1,1538,1,3,2,120,725,14,17
22830,22830,10.0,13.0,0.0,60.0,57.0,50.0,43.0,30.21,30.23,30.23,0.173648,0.984808,1,0,0,4,17,947,1,1313,1,2379,2,152,1076,9,47
22831,22831,10.0,13.0,0.0,62.0,39.0,34.0,27.0,30.15,30.17,30.17,-0.866025,0.5,1,0,0,1,7,610,1,658,0,255,2,27,94,6,10
22832,22832,10.0,14.0,0.0,51.0,26.0,22.0,10.0,30.17,30.19,30.19,-0.984808,-0.173648,1,0,0,12,13,726,0,834,0,4233,2,50,266,7,26
22833,22833,8.0,13.0,0.0,81.0,68.0,64.0,62.0,29.85,29.87,29.87,-0.34202,-0.939693,0,1,0,5,21,1833,1,2050,1,926,2,99,746,18,33
22834,22834,10.0,18.0,0.0,33.0,40.0,31.0,13.0,29.77,29.8,29.79,-0.939693,0.34202,0,1,0,3,22,1344,1,1425,0,4118,2,24,116,13,44
22835,22835,10.0,3.0,0.0,65.0,84.0,75.0,71.0,30.12,30.14,30.14,0.173648,-0.984808,0,1,0,7,15,2008,1,2249,0,87,2,241,1990,20,8
22836,22836,10.0,14.0,0.0,68.0,45.0,41.0,35.0,29.63,29.65,29.65,-0.984808,0.173648,1,0,0,2,27,2004,1,2107,1,3844,2,44,199,20,4
22837,22837,10.0,6.0,0.0,56.0,64.0,55.0,48.0,29.92,29.95,29.94,0.5,-0.866025,0,1,0,4,10,1202,1,1451,0,1186,2,152,1085,12,2
22838,22838,10.0,13.0,0.0,41.0,16.0,12.0,-4.0,30.25,30.27,30.27,-0.984808,0.173648,1,0,0,1,23,1020,0,1325,0,1903,2,155,1047,10,20
22839,22839,9.0,7.0,0.0,75.0,54.0,50.0,46.0,29.96,29.98,29.98,0.173648,-0.984808,1,0,0,12,21,1220,0,1449,0,670,2,245,1605,12,20
22840,22840,10.0,11.0,0.0,81.0,57.0,54.0,51.0,29.65,29.67,29.67,-0.866025,-0.5,1,0,0,11,18,701,1,849,1,303,2,133,733,7,1
22841,22841,10.0,16.0,0.0,64.0,55.0,49.0,43.0,30.28,30.3,30.3,0.866025,-0.5,0,1,0,4,18,1455,1,1553,0,314,2,43,200,14,55
22842,22842,10.0,0.0,0.0,78.0,60.0,56.0,53.0,30.1,30.12,30.12,0.0,1.0,1,0,0,9,29,2055,0,2320,0,1247,2,105,762,20,55
22843,22843,10.0,9.0,0.0,76.0,73.0,68.0,65.0,30.0,30.02,30.02,0.642788,0.766044,1,0,0,8,29,943,0,1151,0,251,2,285,2248,9,43
22844,22844,10.0,11.0,0.0,47.0,52.0,43.0,32.0,29.62,29.65,29.64,0.34202,0.939693,0,1,0,10,23,1323,0,1554,1,841,2,222,1620,13,23
22845,22845,7.0,11.0,0.0,93.0,45.0,44.0,43.0,30.14,30.16,30.16,0.5,0.866025,1,0,0,1,12,1007,0,1328,0,75,2,305,2133,10,7
22846,22846,10.0,8.0,0.0,76.0,41.0,38.0,34.0,30.18,30.19,30.2,-0.766044,-0.642788,1,0,0,10,28,650,0,855,1,3599,2,157,1020,6,50
22847,22847,10.0,10.0,0.0,56.0,58.0,50.0,42.0,30.39,30.41,30.41,-0.34202,-0.939693,0,1,0,5,2,1519,1,1814,1,151,2,130,944,15,19
22848,22848,8.0,16.0,0.01,84.0,61.0,58.0,56.0,29.82,29.84,29.84,-0.866025,-0.5,0,1,0,11,7,1155,0,1402,1,2069,2,105,541,11,55
22849,22849,10.0,8.0,0.0,47.0,46.0,38.0,27.0,30.57,30.59,30.59,0.173648,-0.984808,0,1,0,4,21,1825,0,2122,0,269,2,337,2422,18,25
22850,22850,10.0,11.0,0.0,74.0,50.0,46.0,42.0,30.23,30.25,30.25,0.173648,-0.984808,1,0,0,3,11,1224,1,1520,1,133,2,159,1074,12,24
22851,22851,10.0,10.0,0.0,76.0,72.0,67.0,64.0,29.9,29.93,29.92,-0.984808,0.173648,1,0,0,8,3,1131,1,1444,0,1281,2,352,2565,11,31
22852,22852,9.0,9.0,0.0,76.0,39.0,36.0,32.0,30.08,30.1,30.1,-0.766044,-0.642788,0,1,0,1,6,1153,0,1500,0,863,2,337,2475,11,53
22853,22853,10.0,18.0,0.0,61.0,47.0,41.0,34.0,30.03,30.05,30.05,-0.34202,0.939693,1,0,0,11,3,851,0,1008,0,673,2,121,733,8,51
22854,22854,10.0,8.0,0.0,76.0,44.0,41.0,37.0,30.3,30.32,30.32,1.0,6.12e-17,0,1,0,1,11,1546,1,1908,1,1200,2,360,2425,15,46
22855,22855,7.0,6.0,0.0,86.0,52.0,50.0,48.0,30.21,30.23,30.23,0.939693,0.34202,0,1,0,11,17,641,0,756,0,318,2,31,187,6,41
22856,22856,10.0,16.0,0.0,35.0,50.0,39.0,23.0,30.01,30.03,30.03,-0.939693,0.34202,1,0,0,11,8,1250,1,1438,1,3361,2,79,427,12,50
22857,22857,8.0,5.0,0.0,77.0,47.0,44.0,40.0,30.12,30.14,30.14,0.866025,0.5,1,0,0,12,4,1838,0,2029,0,866,2,87,502,18,38
22858,22858,4.0,0.0,0.0,97.0,36.0,36.0,35.0,30.03,30.05,30.05,0.0,1.0,1,0,0,1,29,553,0,654,0,5716,2,42,228,5,53
22859,22859,10.0,17.0,0.0,56.0,32.0,27.0,18.0,30.17,30.19,30.19,-1.0,-1.84e-16,1,0,0,12,31,1912,0,2300,1,2481,2,320,2153,19,12
22860,22860,10.0,15.0,0.0,71.0,71.0,65.0,61.0,30.0,30.02,30.02,-0.173648,-0.984808,0,1,0,5,31,1806,0,2049,0,2370,2,136,1035,18,6
